,location,company,jkid,title,salary,stars,reviews,post_date,pull_date
383,"Rockville, MD 20850",Diverse Technologies Corporation,b4f06d0279d62cd6,Business Intelligence Analyst,,,,30+ days,2016-10-16 00:30:23.897629
384,"Vienna, VA",MicroHealth LLC,d8e74f4a9fe1e648,Statistician Intern,$10 an hour,,,24 days,2016-10-16 00:30:23.897629
385,"Washington, DC 20005 (Logan Circle area)",Atlas Research,e21f8241ee194d4d,Analyst (Quantitative Research),,42.0,2,30+ days,2016-10-16 00:30:23.897629
386,"Washington, DC 20036 (Downtown area)",Creative Circle,0c1fc3774b57d291,Market Research Analyst,$20 an hour,,,12 days,2016-10-16 00:30:23.897629
387,"Washington, DC 20376 (Brentwood area)",Engility Corporation,cc07f4db851e37c2,Cost Analyst,,43.2,243,29 days,2016-10-16 00:30:23.897629
388,"Washington, DC",Green Key Resources,9dab09a08fd2850b,Data Analysis Specialist,,52.800003,28,22 days,2016-10-16 00:30:23.897629
389,"Washington, DC 20005 (Logan Circle area)",Google,9d0a2151429f4201,"Technical Curriculum Developer, Google Cloud Platform",,52.800003,1218,15 days,2016-10-16 00:30:23.897629
390,"McLean, VA 22102",Freddie Mac,ee90f1ad4c562312,Quantitative Analytics Sr (Data Scientist),,51.0,255,30+ days,2016-10-16 00:30:23.897629
391,"Arlington, VA 22201 (Lyon Village area)",CNA Corp.,2062ed76a3f75268,Research Analyst - (Part-time),,,,8 days,2016-10-16 00:30:23.897629
392,"Largo, MD",Prince George's Community College,8cd2b96058a3850b,"Research Analyst, Institutional Research and Reporting","$63,863 a year",52.800003,60,10 days,2016-10-16 00:30:23.897629
393,"Washington, DC",Booz Allen Hamilton,291117d3e72f937d,"Defense Research Analyst, Senior",,44.4,945,30+ days,2016-10-16 00:30:23.897629
394,"Takoma Park, MD",Gryphon Scientific,fd8c16effbd691c7,Undergraduate Spring Semester Intern,,,,2 days,2016-10-16 00:30:23.897629
395,"Washington, DC",Carnegie Institution,47e45d5b9bbfb5de,Associate Director of Information Technology,,,,30+ days,2016-10-16 00:30:23.897629
396,"Chantilly, VA",Altamira Technologies Corporation,79a9099ca5bf043f,Data Scientist - Intermediate,,42.0,4,30+ days,2016-10-16 00:30:23.897629
397,"Washington, DC 20010 (Columbia Heights area)",AeroMancer Technologies Corporation,4f77542049048e83,Optical Systems Engineer,,,,25 days,2016-10-16 00:30:23.897629
398,"Reston, VA",Praxis Engineering,7e61c7545cc5197f,Data Scientist - SME level,,55.800003,9,5 days,2016-10-16 00:30:23.897629
399,"Washington, DC",The Advisory Board Company,0f3e55e45496552a,"Analyst, International Health Care Strategic Research",,42.6,69,14 days,2016-10-16 00:30:23.897629
400,"McLean, VA",Northrop Grumman,615491ea990ab27c,Systems Analyst 4 (Engineer Research Development),,51.0,2124,19 days,2016-10-16 00:30:23.897629
401,"Washington, DC 20001 (Shaw area)","GreenZone Solutions, Inc.",5b202f34d82997c0,Senior Data Infrastructure Engineer,,,,8 days,2016-10-16 00:30:23.897629
402,"Arlington, VA 22202 (Aurora Highlands area)",Conservation International,e9dace2a9f68a047,"Intern, Research Analyst",,51.0,3,23 days,2016-10-16 00:30:23.897629
403,"Alexandria, VA",TULKORP.,3fcc51ede3a79c8b,Computer Vision Scientist 2,"$135,000 a year",,,18 days,2016-10-16 00:30:23.897629
404,"Bethesda, MD",National Opinion Research Center (NORC),544cb319eaaf9ae2,Research Analyst - Health Care Research,,,,22 days,2016-10-16 00:30:23.897629
405,"Washington, DC",CSRA,68966e1c1c9894a2,2017 GRADUATES ONLY! Associate Professional: Science,,42.0,53,30+ days,2016-10-16 00:30:23.897629
406,"Washington, DC 20006 (Foggy Bottom area)",2M Research Services,66114cbdc70d7fb8,Senior Survey Sampling Statistician,,,,30+ days,2016-10-16 00:30:23.897629
407,"College Park, MD 20740",Booz Allen Hamilton,aad5f9c79b9176cd,Human Language Translation Research Analyst,,44.4,945,30+ days,2016-10-16 00:30:23.897629
408,"Gaithersburg, MD 20877","GeneDx, Inc",82492a75bcebc4c7,R&D Scientist,,,,3 days,2016-10-16 00:30:23.897629
409,"Bethesda, MD",The Henry M. Jackson Foundation for the Advancemen...,b5c435a0ece05f0e,Research Analyst (211945),,,,30+ days,2016-10-16 00:30:23.897629
410,"Bethesda, MD",National Opinion Research Center (NORC),43eae115743d772a,Research Analyst - Public Health,,,,22 hours,2016-10-16 00:30:23.897629
411,"Arlington, VA",ICF,ac2cf05a7204cb66,Software Engineer,,40.8,233,15 days,2016-10-16 00:30:23.897629
412,"Arlington, VA 22203 (Bluemont area)",Hanover Research,8fcebe54362a950f,"Research Analyst, Survey Design and Analysis—All Practice Ar...",,42.6,5,16 days,2016-10-16 00:30:23.897629
413,"McLean, VA",Mitre Corporation,181c2eb2a0997ce7,Data Scientist (Early Career),,51.6,106,30+ days,2016-10-16 00:30:23.897629
414,"Reston, VA 20191",Engility Corporation,71116a796fc7a559,Operations Research Analyst,,43.2,243,29 days,2016-10-16 00:30:23.897629
415,"Suitland, MD",Delex,fcd9f2548b3d5fff,Imagery Scientist,,52.800003,8,11 days,2016-10-16 00:30:23.897629
416,"College Park, MD",University of Maryland,8589fbfd68b07911,Senior Research and Assessment Analyst,,52.199997,409,18 days,2016-10-16 00:30:23.897629
417,"Washington, DC 20006 (Foggy Bottom area)",2M Research Services,5154e6d91fc795d5,Senior Statistician,,,,30+ days,2016-10-16 00:30:23.897629
418,"Herndon, VA",CACI International Inc,0addd37731aedcd7,Machine Learning Analyst / Data Scientist Job,,44.4,815,30+ days,2016-10-16 00:30:23.897629
419,"Bethesda, MD",Latinum Network,62883238a7c6a024,Research Analyst,,,,4 days,2016-10-16 00:30:23.897629
420,"Vienna, VA",Booz Allen Hamilton,b5724ad0fa61140e,Human Capital Research Analyst,,44.4,945,1 day,2016-10-16 00:30:23.897629
421,"College Park, MD",University of Maryland,cbcc61c9fa7a3360,Clinical Assistant Professor,"$65,000 a year",52.199997,409,19 days,2016-10-16 00:30:23.897629
422,"Alexandria, VA",Booz Allen Hamilton,5c7af79fae3a693c,"CS Data Scientist, Mid",,44.4,945,15 days,2016-10-16 00:30:23.897629
423,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,a1117873b8b2491a,Semantic Web / Linked Data Scientist,,51.0,30,30+ days,2016-10-16 00:30:23.897629
424,"Washington, DC",Community Science,aa3de9c491bd6a7c,Managing Associate,,,,30+ days,2016-10-16 00:30:23.897629
425,"Bethesda, MD","Infused Solutions, LLC",b6711968c29f3973,Administrative Support Specialist,$20.93 an hour,39.0,3,11 days,2016-10-16 00:30:23.897629
426,"Chantilly, VA 20151",Engility Corporation,50f41a78f208ac31,Integrated Intelligence Data Scientist - Cleared,,43.2,243,29 days,2016-10-16 00:30:23.897629
427,"Bethesda, MD",ICF,c01949c072a7b5e3,ClinicalTrials.gov Results Analyst,,40.8,233,15 days,2016-10-16 00:30:23.897629
428,"Bethesda, MD",xometry,870c9fd78d853d85,Senior Data Scientist,,,,30+ days,2016-10-16 00:30:23.897629
429,"College Park, MD",IC-CAP,8b55547847305cfb,SIGINT Research Analyst,,,,30+ days,2016-10-16 00:30:23.897629
430,"Chantilly, VA 20151",Engility Corporation,f948cb8abb8615c8,Data Manager,,43.2,243,24 days,2016-10-16 00:30:23.897629
431,"Arlington, VA 22202 (Aurora Highlands area)",Scientific Research Corporation,0395f42e1563d94c,Fiancial Analyst,,43.8,53,30+ days,2016-10-16 00:30:23.897629
432,"McLean, VA",Mitre Corporation,bc134cabbfaea0d0,Lead Quantitative Analyst,,51.6,106,25 days,2016-10-16 00:30:23.897629
433,"Chantilly, VA",Intersections Inc.,b8413f91f6aad2a1,Junior Data Scientist and Business Analyst,,39.0,7,30+ days,2016-10-16 00:30:23.897629
434,"Arlington, VA 22202 (Aurora Highlands area)",Scientific Research Corporation,208dbae18b4b7591,FMS Fiancial Analyst,,43.8,53,30+ days,2016-10-16 00:30:23.897629
435,"Arlington, VA",Booz Allen Hamilton,34787bef84c6e6bd,"Operations Research Analyst, Mid",,44.4,945,25 days,2016-10-16 00:30:23.897629
436,"Washington, DC",ICF,18f42966a2dcbe43,Greenhouse Gas Mitigation and Sustainability Associate,,40.8,233,3 days,2016-10-16 00:30:23.897629
437,"Arlington, VA",ICF,7d4d15a4365a51d8,Security Access Management Specialist,,40.8,233,1 day,2016-10-16 00:30:23.897629
438,"Bethesda, MD",USM Business Systems,a898bc9d522a2bb3,Remote position: Principle Data Engineer,,39.0,3,30+ days,2016-10-16 00:30:23.897629
439,"McLean, VA",Booz Allen Hamilton,ddaf258685b94c05,Computational Social Scientist,,44.4,945,28 days,2016-10-16 00:30:23.897629
440,"McLean, VA",Northrop Grumman,c1fd97766167cd41,Metadata Scientist 2/3,,51.0,2124,15 days,2016-10-16 00:30:23.897629
441,"McLean, VA",Capital One,66e319f70259b9d4,Sr. Data Analysis Manager,,44.4,2904,30+ days,2016-10-16 00:30:23.897629
442,"Falls Church, VA 22042",Noblis,57ad92d75e85c412,Associate Data Analytics Engineer,,51.0,14,30+ days,2016-10-16 00:30:23.897629
443,"Rockville, MD 20850",Dr Firstcom Inc,83bbb2f2db22102c,Product Market Research / Competitive Intelligence Analyst,,40.2,12,30+ days,2016-10-16 00:30:23.897629
444,"Gaithersburg, MD 20899",AstraZeneca,6afc1c885297a050,Principal Statistician - Oncology,,51.6,568,30+ days,2016-10-16 00:30:23.897629
445,"Adelphi, MD",ICF,9f6c0b2a6cb4230c,Cybersecurity Threat Analyst,,40.8,233,1 day,2016-10-16 00:30:23.897629
446,"Alexandria, VA 22310",Accenture,790f70f1b760191c,Federal - Data Scientist Manager,,51.0,6914,30+ days,2016-10-16 00:30:23.897629
447,"McLean, VA",Capital One,22b1469db367974a,"Principal Associate, Digital Product Management",,44.4,2904,11 days,2016-10-16 00:30:23.897629
448,"Arlington, VA","Global Science & Technology, Inc.",6cfd48b996beddef,Senior Solicitation Specialist,,,,26 days,2016-10-16 00:30:23.897629
449,"Reston, VA",Pinnacle Group,dc213cd0709c4802,Data Scientist,,,,30+ days,2016-10-16 00:30:23.897629
450,"Washington, DC",Celgene,d7dd7c504b319dbb,Postdoc Fellowship,,51.6,91,3 days,2016-10-16 00:30:23.897629
451,"Bethesda, MD",ICF,468ea0fcd9ca9d88,Project Manager - IT Acquisitions,,40.8,233,23 days,2016-10-16 00:30:23.897629
452,"Washington, DC",ECS Federal LLC,d5dcb4c89d6c2e7f,Senior Systems/Operations Research Analyst,,43.8,14,30+ days,2016-10-16 00:30:23.897629
453,"Washington, DC",The Advisory Board Company,fcb60bb253654b0c,"Analyst, Health Care Strategic Research (Full-time, starting...",,42.6,69,30+ days,2016-10-16 00:30:23.897629
454,"Reston, VA",Fractal Industries,ef4f1631b8e9c4f1,Data Analytics Engineer - Cyber,,,,30+ days,2016-10-16 00:30:23.897629
455,"Washington, DC 20002 (Capitol Hill area)",Amtrak,946fef70b121b5de,Lead Operations Research Analyst - 90112080 - Washington,,51.0,231,30+ days,2016-10-16 00:30:23.897629
456,"Washington, DC",ICF,f6e2f8ac42f2c4d3,Program Manager,,40.8,233,8 days,2016-10-16 00:30:23.897629
457,"Washington, DC",American Association for Cancer Research,27f56351a2237130,Senior Director of Science Policy & Strategic Alliances,,,,11 days,2016-10-16 00:30:23.897629
458,"McLean, VA",Capital One,dedbcae15f95c3f1,Data Analysis Product Manager,,44.4,2904,29 days,2016-10-16 00:30:23.897629
459,"Herndon, VA","Deltek, Inc.",725759e136b49179,"Associate Federal Research Analyst, Department of Defense",,43.8,33,29 days,2016-10-16 00:30:23.897629
460,"Arlington, VA 22203 (Bluemont area)",Hanover Research,9bab823dfb2f4d88,Research Analyst—Education Practice Area,,42.6,5,12 days,2016-10-16 00:30:23.897629
461,"Washington, DC",Oak Ridge Associated Universities,b0367a5bbfb50903,Regulatory Design and Energy Market Analysis,,43.2,15,5 days,2016-10-16 00:30:23.897629
462,"Washington, DC 20001 (Shaw area)",MicroSystems Automation Group (MSAG),c663d0446d452478,Analysis and Data Visualization Expert,,,,30+ days,2016-10-16 00:30:23.897629
463,"Bethesda, MD 20814",PreciseTarget (formerly Cobrain),a9af1ac2d43adef0,Lead Data Engineer,,,,30+ days,2016-10-16 00:30:23.897629
464,"Reston, VA",Amerit Consulting,1eb6011f40aa3d10,Data Scientist/ Product Development,,,,30+ days,2016-10-16 00:30:23.897629
465,"Bethesda, MD 20817",Technical Resources International Inc.,d6cba0aba2ce18fa,Data Scientist - Clinical Research,,,,15 days,2016-10-16 00:30:23.897629
466,"Vienna, VA",Ninja Analytics,6207be5df19bfb7a,Data Scientist,,,,29 days,2016-10-16 00:30:23.897629
467,"McLean, VA",Hilton Corporate,325537193ec047d2,"HR Data Scientist Manager, People Analytics",,,,19 days,2016-10-16 00:30:23.897629
468,"Springfield, VA 22151","ENSCO, Inc.",2a0b7812d0a06430,Physical Scientist,,52.199997,81,4 days,2016-10-16 00:30:23.897629
469,"Silver Spring, MD 20910","Earth Resources Technology, Inc",79851191f7ffd8c2,Metadata Software Tools Developer,,40.8,3,17 days,2016-10-16 00:30:23.897629
470,"Springfield, VA",Riverside Research,f460b17ea873b3a4,Computer Vision Scientist,,53.4,7,19 days,2016-10-16 00:30:23.897629
471,"Alexandria, VA",American Diabetes Association,a59cb8a9257a481b,Senior Research Analyst,,51.0,79,30+ days,2016-10-16 00:30:23.897629
472,"Bethesda, MD",National Opinion Research Center (NORC),ded48d7dee9684cc,Senior Research Analyst - Public Health Research,,,,30+ days,2016-10-16 00:30:23.897629
473,"College Park, MD 20740",Engility Corporation,c742243761bbb5c8,Business Financial Analyst,,43.2,243,1 day,2016-10-16 00:30:23.897629
474,"Reston, VA",Constellis Corporate,9c29bc2c78a00a3f,Market Research Analyst,,,,10 days,2016-10-16 00:30:23.897629
475,"McLean, VA",Byte Systems,b7a87269d0bbf86f,Software Engineer,,,,17 days,2016-10-16 00:30:23.897629
476,"Arlington, VA",Ciber,5f300597a5daadc5,Data Architect,,42.6,274,16 days,2016-10-16 00:30:23.897629
477,"Chantilly, VA 20151","Eastern Research Group, Inc.",fb160798c2105bdd,Entry-Level Environmental/IT Analyst,,,,22 days,2016-10-16 00:30:23.897629
478,"Gaithersburg, MD",MDA Information Systems LLC,438a6520f8a89186,Data Scientist,,,,30+ days,2016-10-16 00:30:23.897629
479,"Fort George G Meade, MD",National Security Agency,3913d044f752e143,Data Scientist - Experienced,"$92,145 - $141,555 a year",53.4,78,30+ days,2016-10-16 00:30:23.897629
480,"Fairfax, VA",ICF,0cbe006d6a526044,Senior Data Analytics/BI Project Manager,,40.8,233,22 days,2016-10-16 00:30:23.897629
481,"McLean, VA",Leidos,7da337d8a29ad6d5,Research Scientist IV,,43.8,187,30+ days,2016-10-16 00:30:23.897629
482,"Arlington, VA",Lockheed Martin,d6aa97fd5dfab4cf,Machine Learning and Data Analytics Research Researcher,,51.6,3430,30+ days,2016-10-16 00:30:23.897629
483,"Arlington, VA 22203 (Bluemont area)",Hanover Research,b757ad530eba44a2,Research Analyst—Market Research Practice Area,,42.6,5,12 days,2016-10-16 00:30:23.897629
484,"Alexandria, VA",Booz Allen Hamilton,ed9133d6de7344f4,"Research Analyst, Mid",,44.4,945,12 days,2016-10-16 00:30:23.897629
485,"Washington, DC",The Advisory Board Company,3cfa0751b22a87fb,"Analyst, EAB Strategic Research",,42.6,69,18 days,2016-10-16 00:30:23.897629
486,"McLean, VA",Coverent,91864fd0759bf2f5,Data Scientist (TS/SCI with CI Poly required),,,,30+ days,2016-10-16 00:30:23.897629
487,"Arlington, VA",BAE Systems,6060e1ad8e37f09a,Principal Research Scientist / Principal Investigator,,44.4,1700,10 days,2016-10-16 00:30:23.897629
488,"College Park, MD","INNOVIM, LLC",164904a56f011d36,Atmospheric Scientist,,39.0,2,15 days,2016-10-16 00:30:23.897629
489,"Rockville, MD",The National Center for Advancing Translational Sc...,5ac6ff1ef25c0c6a,Scientist,,,,9 days,2016-10-16 00:30:23.897629
490,"Reston, VA",addastaff,a5794dacbaaef22f,Data Scientist,,,,30+ days,2016-10-16 00:30:23.897629
491,"Annapolis Junction, MD",stanleyreid,5b108f8f5a7ba0af,Data Scientist / Statistician / Mathematician - FS Poly,,,,17 days,2016-10-16 00:30:23.897629
492,"Fairfax, VA",CGI,c12cfc24322b8404,Big Data Engineer- Full Stack,,42.6,726,30+ days,2016-10-16 00:30:23.897629
493,"Jessup, MD","ClearEdge IT Solutions, LLC",1896782032c22322,Software Engineer - Big Data / Machine Learning (Mid-Level),,,,30+ days,2016-10-16 00:30:23.897629
494,"Rockville, MD",GlaxoSmithKline,a0dbfd8d48e5393a,Downstream Expert Scientist,,52.199997,1673,10 days,2016-10-16 00:30:23.897629
495,"McLean, VA",MOJA,6c92800b89886009,Help Desk/Support Specialist,,,,8 days,2016-10-16 00:30:23.897629
496,"Rockville, MD",Merck KGaA,ab3526c2a4d09289,Associate Scientist - In Vivo Biologics,,53.4,5,11 days,2016-10-16 00:30:23.897629
497,"Arlington, VA",ECS Federal LLC,0d2a36ee26ba109b,Scientist-Engineer,,43.8,14,30+ days,2016-10-16 00:30:23.897629
498,"McLean, VA",MOJA,b5fb5e7be11e587b,Project Integrator,,,,2 days,2016-10-16 00:30:23.897629
499,"Arlington, VA",Capital One,1233a89d8c237148,"Senior Software Engineer, Front End",,44.4,2904,22 days,2016-10-16 00:30:23.897629
500,"Arlington, VA",Capital One,00667fbbae6e805f,"Senior Software Engineer, Back End",,44.4,2904,29 days,2016-10-16 00:30:23.897629
501,"Alexandria, VA 22303",Battelle,295153fa2c43fca2,Principal Research Scientist,,51.0,162,10 days,2016-10-16 00:30:23.897629
502,"College Park, MD",University of Maryland,8496b8e492aed35d,Senior Research Analyst,,52.199997,409,30+ days,2016-10-16 00:30:23.897629
503,"Alexandria, VA 22311 (Alexandria Wrest area)",Systems Planning and Analysis,923f430c7fdf311a,Operations Research Analyst (JTAAD/SPAG),,52.800003,3,30+ days,2016-10-16 00:30:23.897629
504,"Rockville, MD",EMD,c4f3071d7990f2dc,Associate Scientist - In Vivo Biologics,,51.6,30,11 days,2016-10-16 00:30:23.897629
505,"Silver Spring, MD 20910",Social & Scientific Systems Inc.,b564eb7cfbaac5c1,Principal Research Scientist - Medicare Payments,,,,30 days,2016-10-16 00:30:23.897629
506,"Chantilly, VA",Vencore,78fd6e9b588cf46e,Data Engineering Lead,,42.0,43,30+ days,2016-10-16 00:30:23.897629
507,"Bethesda, MD 20817","InfoZen, Inc.",9781af34968f1ea6,Data Scientist,,,,23 days,2016-10-16 00:30:23.897629
508,"Silver Spring, MD 20910","American Nurses Association, Inc",1ee2fb9c6fa35fbd,Assessment Development Manager,,40.8,25,30 days,2016-10-16 00:30:23.897629
509,"Arlington, VA 22209 (Radnor-Ft Myer Heights area)",Deloitte,377809662771f531,Federal Mission Analytics Data Scientist - Senior Consultant,,51.0,3464,30+ days,2016-10-16 00:30:23.897629
510,"Rockville, MD 20850","ProMetic BioTherapeutics, Inc.",aea6d4f109480cea,Research Associate (Level I),,,,30+ days,2016-10-16 00:30:23.897629
511,"Rockville, MD 20852",Ascent Services Group,c34926ec0e491b85,Data Analyst (Statistical and Business Analysis),,51.0,4,22 days,2016-10-16 00:30:23.897629
512,"Washington, DC 20230 (Downtown area)","US Department of Commerce, Commerce Data Service",4c9c553a780c69c5,Senior Engineer,,,,16 days,2016-10-16 00:30:23.897629
513,"Bethesda, MD",National Opinion Research Center (NORC),c151960ef3b307f5,Research Scientist - Health Care,,,,30+ days,2016-10-16 00:30:23.897629
514,"Fort George G Meade, MD",National Security Agency,6f37a44f5ab6e834,Earned Value Management & Cost Research Analyst,"$65,572 - $84,611 a year",53.4,78,30+ days,2016-10-16 00:30:23.897629
515,"Fort George G Meade, MD",National Security Agency,3f8c7751babb25a9,Earned Value Management & Cost Research Analyst - Experience...,"$92,145 - $141,555 a year",53.4,78,30+ days,2016-10-16 00:30:23.897629
516,"McLean, VA",Capital One,7b33593b99a2cfb9,"Mgr, Data Scientist",,44.4,2904,30+ days,2016-10-16 00:30:23.897629
517,"Vienna, VA",BRTRC,c4e58172ddbc44ab,Research Analyst,,52.800003,12,30+ days,2016-10-16 00:30:23.897629
518,"Fairfax, VA 22033",Northrop Grumman,7eb7a8d21b987df5,Professional Development Program (PDP) - Operations Research...,,51.0,2124,30+ days,2016-10-16 00:30:23.897629
519,"Rockville, MD 20855",Intelligent Automation,558d06f5bc464c89,Research Scientist - Prognostics and Health Management,,40.8,3,15 days,2016-10-16 00:30:23.897629
520,"Washington, DC",Oak Ridge Associated Universities,84f81c17d4ec29a4,Coastal Wetlands Initiative,,43.2,15,4 days,2016-10-16 00:30:23.897629
521,"Rockville, MD",Genius Pool,5844df7a281abcb2,Associate Scientist,"$80,000 a year",,,7 days,2016-10-16 00:30:23.897629
522,"Silver Spring, MD",Oak Ridge Associated Universities,e17a80e276bfc3e1,Research Analyst - Food/Drug Supply Chain - FDA,,43.2,15,30+ days,2016-10-16 00:30:23.897629
523,"Arlington, VA",University of Southern California,1ea5c10cee3bb8df,Computer Scientist,,52.199997,355,30+ days,2016-10-16 00:30:23.897629
524,"Silver Spring, MD 20910",Social & Scientific Systems Inc.,143b42dc80352284,Principal Research Scientist - Evaluation,,,,30 days,2016-10-16 00:30:23.897629
525,"Alexandria, VA",The Tauri Group,a2b3a174b10e1ed3,DARPA SETA Staff Engineer/Scientist – Junior,,,,30+ days,2016-10-16 00:30:23.897629
526,"Gaithersburg, MD","Sirnaomics,Inc",52bd5503a0601f34,Biochemistry Lab Technician,"$30,000 a year",,,18 days,2016-10-16 00:30:23.897629
527,"Washington, DC",Deutsche Bank,942c3b5fb4e03d4f,Cyber Threat Data Librarian - AVP,,51.0,859,30+ days,2016-10-16 00:30:23.897629
528,"Springfield, VA",Booz Allen Hamilton,2328cac508e9c152,OPIR Scientist,,44.4,945,12 days,2016-10-16 00:30:23.897629
529,"McLean, VA",Capital One,10a5080a2d927586,Data Scientist Intern - Georgia Tech,,44.4,2904,28 days,2016-10-16 00:30:23.897629
530,"Washington, DC",Southwest Research Institute,e6ac14458a8f4377,"RESEARCH ANALYST – SOFTWARE DEVELOPMENT -WASHINGTON, D.C.",,53.4,62,30+ days,2016-10-16 00:30:23.897629
531,"Arlington, VA",Invincea,0fc49e9503392a3a,Research Engineer/Scientist – Information Visualization and...,,,,30+ days,2016-10-16 00:30:23.897629
532,"Rockville, MD",ICF,38503390d776d2bd,Systems Engineer I,,40.8,233,9 days,2016-10-16 00:30:23.897629
533,"Arlington, VA 22201 (Lyon Village area)",CNA Corp.,72ebd0862d938533,Sr Research Scientist,,,,25 days,2016-10-16 00:30:23.897629
534,"Arlington, VA",ASRC Federal,6e1c17068e6aeaa2,Software Developer - Java Applications,,43.2,23,9 days,2016-10-16 00:30:23.897629
535,"Reston, VA","Advanced C4 Solutions, Inc. (AC4S)",12ae93989e80de38,Multimedia Specialist - Senior,,,,21 hours,2016-10-16 00:30:23.897629
536,"Arlington, VA",Booz Allen Hamilton,6eab73a354cea267,"Operations Research Analyst, Senior",,44.4,945,30+ days,2016-10-16 00:30:23.897629
537,"Vienna, VA 22182",AboutWeb LLC,64c1b9ff430c1ff8,Data Scientist,,,,30+ days,2016-10-16 00:30:23.897629
538,"Silver Spring, MD",Millennium Engineering and Integration Company,376c1366d3a9a248,Scientist 1,,40.2,6,30+ days,2016-10-16 00:30:23.897629
539,"McLean, VA",Capital One,4c9b58b68c29fe21,Data Scientist,,44.4,2904,30+ days,2016-10-16 00:30:23.897629
540,"Gaithersburg, MD 20878",MedImmune,417a9808210054d6,"Scientist I/Scientist II, Antibody Drug Conjugate/Bio-conjug...",,43.2,115,19 days,2016-10-16 00:30:23.897629
541,"Silver Spring, MD",Vencore,200bf38f5f91c7f2,Operations Research Analyst Technical Specialist,,42.0,43,8 days,2016-10-16 00:30:23.897629
542,"Washington, DC 20585",REDHORSE CORPORATION,78d8398aaf5ae464,Research Analyst_CNT,,43.8,4,18 days,2016-10-16 00:30:23.897629
543,"Gaithersburg, MD 20877",Meso Scale Diagnostics,f09bd2eee1564e61,Associate Scientist,,,,30+ days,2016-10-16 00:30:23.897629
544,"Bethesda, MD",DDL OMNI Engineering,dac1be25465ffcd6,Scientist 6,,43.2,7,30+ days,2016-10-16 00:30:23.897629
545,"Alexandria, VA",Booz Allen Hamilton,6913f1b1e4ed62fc,"Data Visualization Engineer, Senior",,44.4,945,14 days,2016-10-16 00:30:23.897629
546,"Bethesda, MD",Columbus Technologies and Services,0983deb39f184091,Fellowship Program Analyst,,,,30+ days,2016-10-16 00:30:23.897629
547,"Bethesda, MD","Calloway & Associates, Inc.",928e410f83ada16d,Research Protocol Specialist,$34.01 an hour,,,17 days,2016-10-16 00:30:23.897629
548,"Gaithersburg, MD",Piper Enterprise Solutions,704c4a5b34de5339,Scientist I/II,,,,30+ days,2016-10-16 00:30:23.897629
549,"College Park, MD",I.M. Systems Group (IMSG),84574ad621302b34,Support Scientists – Sea-Surface Salinity,,,,30 days,2016-10-16 00:30:23.897629
550,"Bethesda, MD",EvereTech,0fb89e4d9d9e9231,Infectious Disease Scientist,,,,24 days,2016-10-16 00:30:23.897629
551,"McLean, VA",Capital One,5266f12de4eb5bd3,Principal Quantitative Analyst,,44.4,2904,30+ days,2016-10-16 00:30:23.897629
552,"Fort Belvoir, VA",AECOM,d0a52405b3eeb9e9,Scientist - Hazardous Waste Management,,43.2,1806,5 days,2016-10-16 00:30:23.897629
553,"Springfield, VA",Leidos,4d96316d8a835fde,Data Scientist (Senior),,43.8,187,30+ days,2016-10-16 00:30:23.897629
554,"Washington, DC",Legal Services Corporation,d905c479b6ea4a05,Research Project Coordinator and Data Analyst,"$89,395 - $100,688 a year",55.199997,3,9 days,2016-10-16 00:30:23.897629
555,"Chantilly, VA 20151",Mitre Corporation,45fa872c881cd1ab,Senior/Lead Data Scientist,,51.6,106,30+ days,2016-10-16 00:30:23.897629
556,"Washington, DC",ADC Management Solutions,4a5a17cbf88217bc,Market Research Analyst,,,,30+ days,2016-10-16 00:30:23.897629
557,"McLean, VA",Capital One,ed5df41aea9e63fa,Data Analysis Manager,,44.4,2904,30+ days,2016-10-16 00:30:23.897629
558,"Reston, VA",ESNS,e55806809cd57b50,Software Engineer,,,,10 days,2016-10-16 00:30:23.897629
559,"Washington, DC",Twentieth Century Fox,bc08f1f4be0c9b9b,Vice President of Human Resources,,42.6,14,2 days,2016-10-16 00:30:23.897629
560,"Washington, DC","Global Science & Technology, Inc.",6950bdf4b764de55,Senior Science Communicator,,,,30+ days,2016-10-16 00:30:23.897629
561,"Rockville, MD",GlaxoSmithKline,9633bf07b28f2639,"Senior Manager, Global Head of Pharmaceutical Technical Scie...",,52.199997,1673,24 days,2016-10-16 00:30:23.897629
562,"Bethesda, MD 20813",Leidos,b031ed89397a3edf,Bioinformatics Analyst 631169 (NCI),,43.8,187,30+ days,2016-10-16 00:30:23.897629
563,"Landover, MD",Cloudburst Consulting Group Inc,1b92a419bbf3f766,Sr. Research Analyst,,,,25 days,2016-10-16 00:30:23.897629
564,"Gaithersburg, MD 20899",AstraZeneca,0ec731fdfc18eeb1,Clinical Trial Methodology Expert -- Statistical Innovation...,,51.6,568,30+ days,2016-10-16 00:30:23.897629
565,"Vienna, VA",Capital One,b44abb884bbc142d,Senior Manager- Technical Analytics,,44.4,2904,29 days,2016-10-16 00:30:23.897629
566,"Washington, DC",CSG Solutions,bfe3b0521cb3bb57,OSINT Research Analyst - EXPERT,,,,11 days,2016-10-16 00:30:23.897629
567,"Chantilly, VA",Core One,97cc44572517ab44,Data Engineer,,,,30+ days,2016-10-16 00:30:23.897629
